library	broad_id	other_id	smiles	hit	std_attempted	trosy_attempted	trosy_validated	pool	color	parsed	hba	hbd	logp	mw	rotb	tpsa
cdot2	BRD-K64881211-001-02-2	PS-3950	Brc1cccc2nccnc12	0	0	0	0	NA	#1B9E77	TRUE	2	0	2.2	208	0	25.8
cdot2	BRD-K45087458-001-01-4	4030498	CCSc1nccc(N)n1	0	0	0	0	NA	#1B9E77	TRUE	3	1	0.5	155.1	2	77.1
cdot2	BRD-K11346522-001-01-6	F3374-0886	Cc1nc(n[nH]1)-c1ccncc1	0	0	0	0	NA	#1B9E77	TRUE	3	1	0.4	160.1	1	54.5
cdot2	BRD-K68028580-001-01-1	4014357	CC(C)Cn1ncc(C)c1N	0	0	0	0	NA	#1B9E77	TRUE	2	1	0.8	153.1	2	43.8
cdot2	BRD-K66963725-001-09-0	7M-757	NC(=O)NCc1ccccc1Cl	0	0	0	0	NA	#1B9E77	TRUE	3	2	1.7	184	3	55.1
cdot2	BRD-K84322440-001-02-6	PS-5365	Oc1c(Br)cccc1C#N	0	0	0	0	NA	#1B9E77	TRUE	1	1	2.4	196.9	0	44
cdot2	BRD-K31250856-003-02-6	9070510	Cc1ccsc1CNC1CC1	0	0	0	0	NA	#1B9E77	TRUE	1	1	1.1	167.1	3	40.3
cdot2	BRD-K40196998-001-01-5	9T-0234	NCc1ccccc1N1CCC(CO)CC1	0	0	0	0	NA	#1B9E77	TRUE	3	2	-0.4	220.2	3	49.5
cdot2	BRD-K68792356-003-02-8	9070468	COc1ccccc1CNC1CC1	0	0	0	0	NA	#1B9E77	TRUE	1	1	0.7	177.1	4	21.3
cdot2	BRD-K54837978-001-02-9	1X-0873	Clc1ccc(CN2CCCCC2=O)cn1	0	0	0	0	NA	#1B9E77	TRUE	3	0	0	224.1	2	33.2
cdot2	BRD-K53555061-001-09-1	FS-2867	O=c1[nH]c2ccccc2c(=O)[nH]1	0	0	0	0	NA	#1B9E77	TRUE	0	2	1.6	162	0	65.7
cdot2	BRD-K70240730-001-01-7	MS-2425	Oc1ccc2C(=O)CCCc2c1	0	0	0	0	NA	#1B9E77	TRUE	1	1	1.1	162.1	0	37.3
cdot2	BRD-K51206619-003-01-3	4022334	COc1ccccc1CNC(C)C	0	0	0	0	NA	#1B9E77	TRUE	1	1	1.4	179.1	4	21.3
cdot2	BRD-K76095241-001-02-9	9158530	CCc1ccc(CNc2nn[nH]n2)cc1	0	0	0	0	NA	#1B9E77	TRUE	4	2	1.4	203.1	4	66.5
cdot2	BRD-K34597878-001-01-7	PS-4283	Cc1ccnn1-c1ccccc1	0	0	0	0	NA	#1B9E77	TRUE	1	0	2.6	158.1	1	17.8
cdot2	BRD-K22581039-003-02-5	F2185-0095	CC(C)c1noc(CNC(=O)CN)n1	0	0	0	0	NA	#1B9E77	TRUE	4	2	-1.1	198.1	5	94
cdot2	BRD-K79127001-001-02-7	FS-1290	OC(=O)c1ccc(cc1)-c1cccnc1	0	0	0	0	NA	#1B9E77	TRUE	3	1	1.8	199.1	2	50.2
cdot2	BRD-K20404773-001-02-6	PS-3353	Oc1ccc(Br)cc1	1	1	0	0	76	#1B9E77	TRUE	0	1	2.6	172	0	20.2
cdot2	BRD-K07219911-001-02-8	PS-5782	CC(=O)Nc1cccc(c1)C(C)=O	0	0	0	0	NA	#1B9E77	TRUE	3	1	0.9	177.1	3	46.2
cdot2	BRD-K08127474-001-02-1	DC-0607	OCc1cccc(Cl)n1	0	0	0	0	NA	#1B9E77	TRUE	2	1	1.1	143	1	33.1
cdot2	BRD-K17578943-001-01-9	EB-0707	CNS(=O)(=O)c1ccccc1Cl	0	0	0	0	NA	#1B9E77	TRUE	3	1	1.6	205	2	54.6
cdot2	BRD-K78286364-001-02-3	ME-0200	Clc1cc2[nH]ccc2cn1	0	0	0	0	NA	#1B9E77	TRUE	1	1	1.6	152	0	28.7
cdot2	BRD-K01447036-001-01-3	PS-3391	Oc1ccc2C(=O)CCc2c1	0	0	0	0	NA	#1B9E77	TRUE	1	1	1.4	148.1	0	37.3
cdot2	BRD-K80827573-001-01-9	F2189-0669	Cc1ccc(nn1)N1CCC(CN)CC1	0	0	0	0	NA	#1B9E77	TRUE	4	1	-0.3	206.2	2	55
cdot2	BRD-A90626077-001-01-6	FS-2878	OC(=O)C1CCCc2ccccc12	0	0	0	0	NA	#1B9E77	TRUE	2	1	1.2	176.1	1	37.3
cdot2	BRD-A46188908-001-01-7	F2184-0204	CC(C)(C)OC(=O)N1CCCCC1CCO	0	0	0	0	NA	#1B9E77	TRUE	4	1	-0.7	229.2	5	49.8
cdot2	BRD-K99407569-001-02-3	PS-4587	CC(=O)c1ccc(N)cc1	0	0	0	0	NA	#1B9E77	TRUE	2	1	1	135.1	1	43.1
cdot2	BRD-K05116547-001-02-0	F0451-0047	Cc1nc2ccc(O)cc2s1	0	0	0	0	NA	#1B9E77	TRUE	1	1	2	165	0	61.4
cdot2	BRD-K30568875-001-01-5	AS-5631	N#CCCN1CCCCC1	0	0	0	0	NA	#1B9E77	TRUE	2	0	-0.7	138.1	2	27
cdot2	BRD-A16137239-001-02-8	F2147-1091	COC(=O)C1C(CNC1=O)C(C)C	0	0	0	0	NA	#1B9E77	TRUE	4	1	-0.5	185.1	3	55.4
cdot2	BRD-K84453496-001-01-4	PS-3719	Oc1ccc2ncccc2c1	0	0	0	0	NA	#1B9E77	TRUE	1	1	1.9	145.1	0	33.1
cdot2	BRD-K24357952-003-01-3	4027439	CN(CCN)c1ccccc1	0	0	0	0	NA	#1B9E77	TRUE	2	1	1.3	150.1	3	29.3
cdot2	BRD-K67994073-001-01-9	PS-3017	CC(=O)Nc1ccc(C#N)c(C)c1	0	0	0	0	NA	#1B9E77	TRUE	3	1	1.5	174.1	2	52.9
cdot2	BRD-K55806452-001-01-0	PS-3519	NC(=O)c1cccc(Br)c1	0	0	0	0	NA	#1B9E77	TRUE	2	1	1.9	199	1	43.1
cdot2	BRD-A88745553-003-02-5	4031017	CN(CC1CCCNC1)C(=O)OC(C)(C)C	0	0	0	0	NA	#1B9E77	TRUE	4	1	0.3	228.2	5	41.6
cdot2	BRD-K66142721-001-02-0	PS-5236	Nc1ccc(Cl)nn1	0	0	0	0	NA	#1B9E77	TRUE	3	1	0.4	129	0	51.8
cdot2	BRD-K36453074-001-01-3	PS-5138	Oc1ccc2cn[nH]c2c1	0	0	0	0	NA	#1B9E77	TRUE	1	2	1.3	134	0	48.9
cdot2	BRD-K22632349-001-09-0	8P-918	COc1cccc2cc(oc12)C(C)=O	1	1	0	0	27	#1B9E77	TRUE	1	0	2.3	190.1	2	39.4
cdot2	BRD-K63467540-003-01-1	F2145-0851	C1NCC1c1nc(no1)-c1ccsc1	0	0	0	0	NA	#1B9E77	TRUE	2	1	0.7	207	2	79.2
cdot2	BRD-K74257665-001-02-4	4032182	FC(F)c1cc(n[nH]1)C1CC1	0	0	0	0	NA	#1B9E77	TRUE	1	1	1.5	158.1	2	28.7
cdot2	BRD-K85276794-003-01-3	F2185-0031	CNCc1nc(C)no1	0	0	0	0	NA	#1B9E77	TRUE	2	1	-0.6	127.1	2	51
cdot2	BRD-K68396563-001-02-1	F1967-1384	CCOc1cc(N)ncn1	0	0	0	0	NA	#1B9E77	TRUE	3	1	0.2	139.1	2	61
cdot2	BRD-K24052800-001-02-6	PS-4319	Cc1nc2cc(Cl)c(Cl)cc2[nH]1	1	1	1	1	30	#1B9E77	TRUE	1	1	3.2	200	0	28.7
cdot2	BRD-K26412319-001-02-4	PS-6001	O=C(Cc1cnccn1)c1ccccc1	0	0	0	0	NA	#1B9E77	TRUE	3	0	1.3	198.1	3	42.9
cdot2	BRD-A93668126-034-02-5	4100862	CNC(C)c1c(C)nn(C)c1C	0	0	0	0	NA	#1B9E77	TRUE	2	1	0.8	167.1	2	29.9
cdot2	BRD-A89641706-003-01-3	F2147-0144	NC1CNC(=O)C1	0	0	0	0	NA	#1B9E77	TRUE	3	2	-1.4	100.1	0	55.1
cdot2	BRD-A59465282-001-02-7	F6471-2516	O=C(N1C2CCC1C=CC2)c1ccsc1	0	0	0	0	NA	#1B9E77	TRUE	2	0	0.8	219.1	2	48.5
cdot2	BRD-K36982051-001-02-6	PS-6446	OC(=O)CCc1cccc(F)c1	0	0	0	0	NA	#1B9E77	TRUE	2	1	1.9	168.1	3	37.3
cdot2	BRD-K68232084-001-01-0	FS-2741	Brc1cnc2OCC(=O)Nc2c1	0	0	0	0	NA	#1B9E77	TRUE	3	1	0.8	228	0	51.2
cdot2	BRD-A55794851-001-01-7	9132736	CC(Oc1ccc(F)cc1)C(N)=O	0	0	0	0	NA	#1B9E77	TRUE	2	1	1.4	183.1	3	52.3
cdot2	BRD-K64301031-001-01-1	4X-0724	COc1ccc(cc1)C(=O)CO	0	0	0	0	NA	#1B9E77	TRUE	2	1	1	166.1	3	46.5
cdot2	BRD-A61793364-001-02-9	F5857-5691	CC(O)(CNC(=O)C1CCCC1)C1CC1	0	0	0	0	NA	#1B9E77	TRUE	3	2	-0.9	211.2	5	49.3
cdot2	BRD-K80335283-300-01-0	4016238	CCCn1cnnc1CNC	0	0	0	0	NA	#1B9E77	TRUE	3	1	-1.2	154.1	4	42.7
cdot2	BRD-K24812380-001-02-1	F2113-0267	Cc1[nH]c2ccc(N)cc2c1C	0	0	0	0	NA	#1B9E77	TRUE	1	2	2.6	160.1	0	41.8
cdot2	BRD-K35330508-003-02-4	F2145-0671	CN(C)C(=O)C1CCNCC1	0	0	0	0	NA	#1B9E77	TRUE	3	1	-1.5	156.1	2	32.3
cdot2	BRD-A34560268-001-02-3	F1294-0077	NCC1CCS(=O)(=O)C1	0	0	0	0	NA	#1B9E77	TRUE	3	1	-1.7	149.1	1	68.5
cdot2	BRD-A09915769-003-02-0	F2145-0798	O=C1CCCN1CC1CCCNC1	0	0	0	0	NA	#1B9E77	TRUE	3	1	-1.6	182.1	2	32.3
cdot2	BRD-K32175665-001-02-9	FS-2278	C[C@H]([C@@H](O)c1ccccc1)N1CCCC1	0	0	0	0	NA	#1B9E77	TRUE	2	1	0.6	205.1	3	23.5
cdot2	BRD-K07891053-001-02-2	PS-5439	Nc1ccn2ccnc2c1	0	0	0	0	NA	#1B9E77	TRUE	2	1	0.4	133.1	0	43.3
cdot2	BRD-K25191587-001-01-2	PS-3781	OCCC1CCOCC1	0	0	0	0	NA	#1B9E77	TRUE	2	1	-1.7	130.1	2	29.5
cdot2	BRD-K00458279-001-08-2	7T-0305	Cc1cnn2c(ccnc12)C1CC1	0	0	0	0	NA	#1B9E77	TRUE	2	0	1.5	173.1	1	30.2
cdot2	BRD-K92514070-001-01-7	PS-5216	CC(=O)Nc1ccc(cc1)C(C)=O	0	0	0	0	NA	#1B9E77	TRUE	3	1	0.9	177.1	3	46.2
cdot2	BRD-K80607298-001-01-9	PS-6048	Nc1cccc(OCc2ccccc2)c1	0	0	0	0	NA	#1B9E77	TRUE	1	1	2.9	199.1	3	35.2
cdot2	BRD-K35684869-001-02-1	4031138	Cc1cnn(c1)-c1ncccc1C#N	0	0	0	0	NA	#1B9E77	TRUE	3	0	1.5	184.1	1	54.5
cdot2	BRD-K74015329-001-02-4	PS-5355	COc1ncc(Br)cc1O	0	0	0	0	NA	#1B9E77	TRUE	1	1	1.5	203	1	42.4
cdot2	BRD-K13149255-001-01-5	PS-5861	CS(=O)(=O)c1ccccc1Cl	0	0	0	0	NA	#1B9E77	TRUE	2	0	2.1	190	1	42.5
cdot2	BRD-K58870710-003-02-5	4003928	Cc1cccc(c1)-n1cc(CN)cn1	0	0	0	0	NA	#1B9E77	TRUE	2	1	1.6	187.1	2	43.8
cdot2	BRD-K28098044-001-01-3	11G-454S	CC(=O)Nc1ccccc1N1CCOCC1	0	0	0	0	NA	#1B9E77	TRUE	4	1	1	220.1	3	41.6
cdot2	BRD-K16596880-001-02-5	PS-4210	Nc1ccccc1C(=O)NC1CCCCC1	0	0	0	0	NA	#1B9E77	TRUE	3	2	-1.1	218.1	3	55.1
cdot2	BRD-K08678425-001-01-5	PS-5707	OC(=O)c1ccccc1-c1ccncc1	0	0	0	0	NA	#1B9E77	TRUE	3	1	1.8	199.1	2	50.2
cdot2	BRD-K51289680-003-02-1	SS-3857	C1CC2(CCN1)C=Cc1ccccc21	0	0	0	0	NA	#1B9E77	TRUE	1	1	1.7	185.1	0	12
cdot2	BRD-K53805223-001-01-2	PS-4362	NCc1ccc2OCCc2c1	0	0	0	0	NA	#1B9E77	TRUE	1	1	1.1	149.1	1	35.2
cdot2	BRD-K00914307-001-01-5	PS-5559	Cc1ncccc1C(O)=O	0	0	0	0	NA	#1B9E77	TRUE	3	1	0.6	137	1	50.2
cdot2	BRD-A79731360-300-02-9	4027779	CN(C)C(CN)c1cccc(C)c1	0	0	0	0	NA	#1B9E77	TRUE	2	1	1.6	178.1	3	29.3
cdot2	BRD-K47008709-001-01-5	PS-3114	CCOC(=O)c1nc2ccccn2c1Br	0	0	0	0	NA	#1B9E77	TRUE	3	0	2.5	268	3	43.6
cdot2	BRD-K79973488-001-01-8	9W-0290	CC(=O)c1ccc(cc1)S(C)(=O)=O	0	0	0	0	NA	#1B9E77	TRUE	3	0	1.1	198	2	59.6
cdot2	BRD-K23616858-001-01-2	PS-5256	Oc1cncc2ccccc12	0	0	0	0	NA	#1B9E77	TRUE	1	1	1.4	145.1	0	33.1
cdot2	BRD-K75201629-001-02-6	9208017	CC(C)NCc1nc2ccc(Cl)cc2[nH]1	0	0	0	0	NA	#1B9E77	TRUE	2	2	1.8	223.1	3	40.7
cdot2	BRD-K71136020-001-02-3	4010685	OC(=O)CCN1CCCCCC1=O	0	0	0	0	NA	#1B9E77	TRUE	4	1	-1.6	185.1	3	57.6
cdot2	BRD-K61592278-001-02-8	F2158-1561	CC(=O)N1CCCC(=O)CC1	0	0	0	0	NA	#1B9E77	TRUE	3	0	-1.1	155.1	1	37.4
cdot2	BRD-K88176858-001-02-7	PS-3659	N#Cc1ccc2cc[nH]c2c1	1	1	1	0	49	#1B9E77	TRUE	1	1	2	142.1	0	39.6
cdot2	BRD-K75070759-001-02-7	PS-3020	C(Cc1ccccn1)N1CCNCC1	0	0	0	0	NA	#1B9E77	TRUE	3	1	0.2	191.1	3	28.2
cdot2	BRD-K60621345-001-03-3	FS-2179	N[C@H]([C@H](O)c1ccccc1)c1ccccc1	0	0	0	0	NA	#1B9E77	TRUE	2	2	2	213.1	3	46.2
cdot2	BRD-K61032277-001-01-8	5762406	Oc1cccc(c1)C(=O)N1CCCCC1	0	0	0	0	NA	#1B9E77	TRUE	2	1	0.1	205.1	2	40.5
cdot2	BRD-K94890978-001-07-9	F2158-1181	CC(C)(C)OC(=O)N1CCC(CC1)C(O)=O	0	0	0	0	NA	#1B9E77	TRUE	5	1	0	229.1	4	66.8
cdot2	BRD-K26426783-001-01-3	MS-1950	CCOC(=O)NC12CC3CC(CC(C3)C1)C2	0	0	0	0	NA	#1B9E77	TRUE	3	1	-0.6	223.2	4	38.3
cdot2	BRD-K12928451-001-01-5	PS-4514	Cc1ccc(O)c(C)n1	0	0	0	0	NA	#1B9E77	TRUE	1	1	1.4	123.1	0	33.1
cdot2	BRD-K78330313-001-02-1	10N-510S	Cn1ncc2c1CCCC2=O	0	0	0	0	NA	#1B9E77	TRUE	2	0	0.3	150.1	0	34.9
cdot2	BRD-K93601102-001-01-3	8N-356S	Cc1ccc2SCCC(=O)c2c1	0	0	0	0	NA	#1B9E77	TRUE	1	0	2.7	178	0	42.4
cdot2	BRD-A53027521-001-02-2	4027310	CC(=O)N1CCCC(C1)C(O)=O	0	0	0	0	NA	#1B9E77	TRUE	4	1	-1	171.1	2	57.6
cdot2	BRD-K80484972-001-01-6	EF-0746	OCCc1ccc2OCOc2c1	0	0	0	0	NA	#1B9E77	TRUE	1	1	1.5	166.1	2	38.7
cdot2	BRD-K63778976-003-01-4	4031688	NC1CCN(CC1)C(=O)NC1CCCCC1	0	0	0	0	NA	#1B9E77	TRUE	4	2	-3.5	225.2	3	58.4
cdot2	BRD-K08459046-001-01-9	5270827	Fc1ccccc1CN1CCSCC1	0	0	0	0	NA	#1B9E77	TRUE	1	0	2.7	211.1	2	28.5
cdot2	BRD-K12807955-001-02-0	FH-0702	C1CC1c1cc[nH]n1	0	0	0	0	NA	#1B9E77	TRUE	1	1	0.8	108.1	1	28.7
cdot2	BRD-K32118124-001-02-4	F2005-0003	CSc1ccc(nn1)-c1ccncc1	0	0	0	0	NA	#1B9E77	TRUE	3	0	1.9	203.1	2	64
cdot2	BRD-K19842669-001-09-2	AS-5437	Cc1nc(O)c(C#N)c(C)c1Br	0	0	0	0	NA	#1B9E77	TRUE	2	1	2	226	0	56.9
cdot2	BRD-K22911095-003-01-7	F2199-0010	NCc1ccno1	0	0	0	0	NA	#1B9E77	TRUE	1	1	-0.4	98	1	52
cdot2	BRD-K23270207-001-02-4	PS-4956	COc1ccc(O)cn1	0	0	0	0	NA	#1B9E77	TRUE	1	1	0.8	125	1	42.4
cdot2	BRD-K85185789-003-02-1	4010855	CNCc1[nH]c2ccccc2c1C	0	0	0	0	NA	#1B9E77	TRUE	1	2	2.4	174.1	2	27.8
cdot2	BRD-K34179841-001-01-8	5260449	Cc1ccc(C)c(CN2CCC(O)CC2)c1	0	0	0	0	NA	#1B9E77	TRUE	2	1	1.6	219.2	2	23.5
cdot2	BRD-K14878717-001-01-0	PS-5519	NCCOc1cccc(Cl)c1	0	0	0	0	NA	#1B9E77	TRUE	1	1	1.9	171	3	35.2
cdot2	BRD-K25518945-001-02-1	PS-5317	NCc1cccc(Cl)c1	0	0	0	0	NA	#1B9E77	TRUE	1	1	1.7	141	1	26
cdot2	BRD-K25383368-001-02-8	AS-5506	COc1ccnc(c1)C#N	0	0	0	0	NA	#1B9E77	TRUE	2	0	1.1	134	1	45.9
cdot2	BRD-K43577742-001-02-0	2X-5009	O=C(Nc1ccncc1)C1CC1	0	0	0	0	NA	#1B9E77	TRUE	3	1	0.4	162.1	3	42
cdot2	BRD-K75078634-001-02-1	PS-5619	COc1cc(Br)cnc1Cl	0	0	0	0	NA	#1B9E77	TRUE	1	0	2.5	220.9	1	22.1
cdot2	BRD-K33972559-001-01-9	PS-6642	Oc1cc(cc(c1)C(F)(F)F)C#N	0	0	0	0	NA	#1B9E77	TRUE	1	1	2.5	187	1	44
cdot2	BRD-A37190022-001-01-5	3J-356S	CC1COc2ccccc2N1	0	0	0	0	NA	#1B9E77	TRUE	1	1	1.6	149.1	0	21.3
cdot2	BRD-K61831307-003-09-6	F0401-0089	NCC(=O)c1ccccc1	0	0	0	0	NA	#1B9E77	TRUE	2	1	0.6	135.1	2	43.1
cdot2	BRD-A78180560-003-02-8	F2167-0522	CC(C)(C)SCC1CCCN1	0	0	0	0	NA	#1B9E77	TRUE	1	1	0.6	173.1	3	37.3
cdot2	BRD-K15840242-001-01-3	PS-3478	Nc1cncc(Cl)n1	0	0	0	0	NA	#1B9E77	TRUE	3	1	-0.3	129	0	51.8
cdot2	BRD-K55862351-001-02-3	PS-4737	OCc1ccc2cnccc2c1	0	0	0	0	NA	#1B9E77	TRUE	2	1	1	159.1	1	33.1
cdot2	BRD-K94009089-001-02-3	7Y-0831	CC(=O)Nc1cccc(c1)C#C	0	0	0	0	NA	#1B9E77	TRUE	2	1	1.8	159.1	2	29.1
cdot2	BRD-K99749051-001-07-2	4026988	Nc1cc(O)nn1C1CCCCC1	0	0	0	0	NA	#1B9E77	TRUE	2	2	-1.7	181.1	1	64.1
cdot2	BRD-A25307244-001-01-1	4034924	C1CNCC(C1)c1nnc2ccccn12	0	0	0	0	NA	#1B9E77	TRUE	3	1	0.6	202.1	1	42.2
cdot2	BRD-A42401011-001-01-2	7134100	CCC(C)NC(=S)Nc1ccccc1C	0	0	0	0	NA	#1B9E77	TRUE	2	2	2.3	222.1	5	56.2
cdot2	BRD-K53638538-001-02-5	PS-6065	O[C@@H]1CCCC[C@H]1O	0	0	0	0	NA	#1B9E77	TRUE	2	2	-2.2	116.1	0	40.5
cdot2	BRD-K94111269-001-01-1	FS-1514	C(Cn1ccnc1)N1CCNCC1	0	0	0	0	NA	#1B9E77	TRUE	3	1	-0.5	180.1	3	33.1
cdot2	BRD-A87137981-001-02-2	PS-3600	CS(=O)(=O)C1CCNC1	0	0	0	0	NA	#1B9E77	TRUE	3	1	-1.1	149.1	1	54.6
cdot2	BRD-K81683639-001-03-3	PS-6132	COc1ccc(Br)cc1CO	0	0	0	0	NA	#1B9E77	TRUE	1	1	2.2	216	2	29.5
cdot2	BRD-K44559510-001-01-9	F6438-1386	CN(C)c1ccnc(CNS(C)(=O)=O)n1	0	0	0	0	NA	#1B9E77	TRUE	6	1	-0.5	230.1	4	83.6
cdot2	BRD-K08172038-001-01-8	PS-3381	COc1ccc(CC(O)=O)cc1	0	0	0	0	NA	#1B9E77	TRUE	2	1	1.6	166.1	3	46.5
cdot2	BRD-K90965663-001-06-5	5X-0602	COc1cccc(NC(=O)C(C)(C)C)c1	0	0	0	0	NA	#1B9E77	TRUE	2	1	2.8	207.1	4	38.3
cdot2	BRD-K97550517-001-02-5	PS-3502	Brc1ccc(nc1)C(=O)NC1CC1	0	0	0	0	NA	#1B9E77	TRUE	3	1	0.6	240	3	42
cdot2	BRD-K65452854-001-02-3	PS-3276	N#CCc1c[nH]c2ccccc12	0	0	0	0	NA	#1B9E77	TRUE	1	1	2	156.1	1	39.6
cdot2	BRD-K68587390-001-01-6	PS-4778	CN1Cc2c(cccc2Br)C1=O	0	0	0	0	NA	#1B9E77	TRUE	2	0	1.8	225	0	20.3
cdot2	BRD-K22503678-001-01-1	4029854	CC(C)NC(=O)c1ccc(N)cc1Cl	0	0	0	0	NA	#1B9E77	TRUE	3	2	1.1	212.1	3	55.1
cdot2	BRD-A37577466-003-01-2	SS-6003	CC(N)Cc1ccc2occc2c1	0	0	0	0	NA	#1B9E77	TRUE	1	1	1.3	175.1	2	39.2
cdot2	BRD-K29231261-001-09-8	7W-0319	Cn1nc(cc1C(O)=O)C(C)(C)C	0	0	0	0	NA	#1B9E77	TRUE	3	1	2.2	182.1	2	55.1
cdot2	BRD-K89513342-001-01-6	FS-3027	CCN1CCN(CC1)c1ccccc1CO	0	0	0	0	NA	#1B9E77	TRUE	3	1	1.7	220.2	3	26.7
cdot2	BRD-A05358187-001-02-5	AS-5484	OC(=O)C1CN(C(=O)C1)c1ccccc1	0	0	0	0	NA	#1B9E77	TRUE	4	1	0.8	205.1	2	57.6
cdot2	BRD-A63459682-003-02-6	4400179	CN1CCCCCC1C(O)=O	0	0	0	0	NA	#1B9E77	TRUE	3	1	-1.4	157.1	1	40.5
cdot2	BRD-K66286873-001-03-9	MS-2500	CC1(C)COCN1Cc1ccccc1F	0	0	0	0	NA	#1B9E77	TRUE	2	0	2.4	209.1	2	12.5
cdot2	BRD-K94853046-001-02-6	PS-4572	Oc1ccc(CC#N)cc1	0	0	0	0	NA	#1B9E77	TRUE	1	1	1.6	133.1	1	44
cdot2	BRD-K31074869-001-01-1	SS-6015	COC(=O)c1cc2[nH]ncc2cc1Br	1	1	1	0	29	#1B9E77	TRUE	3	1	2.1	254	2	55
cdot2	BRD-K11694971-001-01-5	4031713	CNc1ccc(Br)cn1	0	0	0	0	NA	#1B9E77	TRUE	2	1	1.7	186	1	24.9
cdot2	BRD-K87230171-001-07-2	1X-0824	Cc1cc(C)n(Cc2ccc(Cl)nc2)n1	0	0	0	0	NA	#1B9E77	TRUE	2	0	2.2	221.1	2	30.7
cdot2	BRD-K79614490-001-01-4	PS-5160	Cc1nc(no1)-c1ccc(CO)cc1	0	0	0	0	NA	#1B9E77	TRUE	2	1	1	190.1	2	59.2
cdot2	BRD-A46479461-001-01-9	F1974-0024	Cc1ccc2c(c1)C(O)CCCS2(=O)=O	0	0	0	0	NA	#1B9E77	TRUE	3	1	0.5	226.1	0	62.8
cdot2	BRD-K85691725-001-08-6	12P-612	Clc1cccc(CN2CCS(=O)(=O)CC2)c1	0	0	0	0	NA	#1B9E77	TRUE	3	0	2.1	259	2	45.8
cdot2	BRD-K03079343-001-02-8	FS-2184	OC[C@@H]1COCCN1Cc1ccccc1	0	0	0	0	NA	#1B9E77	TRUE	3	1	1.1	207.1	3	32.7
cdot2	BRD-K42280756-001-01-7	PS-6038	c1ccc(nc1)-c1nnn2ccccc12	0	0	0	0	NA	#1B9E77	TRUE	3	0	2.1	196.1	1	43.1
cdot2	BRD-K64564265-001-08-6	9M-050	NC(=O)NCc1cccc(Cl)c1	0	0	0	0	NA	#1B9E77	TRUE	3	2	1.8	184	3	55.1
cdot2	BRD-A86589169-300-02-5	4003409	Cc1ccc(cc1)C(N)c1ccncc1	0	0	0	0	NA	#1B9E77	TRUE	2	1	1.9	198.1	2	38.9
cdot2	BRD-K30551486-311-01-5	4004208	O=C1CNCCN1C1CCCC1	0	0	0	0	NA	#1B9E77	TRUE	3	1	-2.4	168.1	1	32.3
cdot2	BRD-K92123935-001-02-0	AS-5457	Nc1ccccc1-c1cnco1	0	0	0	0	NA	#1B9E77	TRUE	2	1	0.8	160.1	1	52
cdot2	BRD-A19043503-003-02-0	4029518	OC(=O)C1CCCN(C1)C1CCCC1	0	0	0	0	NA	#1B9E77	TRUE	3	1	-1.6	197.1	2	40.5
cdot2	BRD-K08261780-003-02-3	4033460	NCc1ccc(cc1)C(=O)N1CCCCC1	0	0	0	0	NA	#1B9E77	TRUE	3	1	-0.7	218.1	3	46.3
cdot2	BRD-K91004277-001-01-1	PS-3453	Cc1nccn1-c1cc(Cl)ncn1	0	0	0	0	NA	#1B9E77	TRUE	3	0	1	194	1	43.6
cdot2	BRD-K82820229-001-01-0	F3284-8052	CN1CCc2nc(N)sc2C1	0	0	0	0	NA	#1B9E77	TRUE	3	1	0.4	169.1	0	70.4
cdot2	BRD-K39885451-001-08-1	PS-4940	Nc1cccc2cnccc12	1	1	0	0	1	#1B9E77	TRUE	2	1	1	144.1	0	38.9
cdot2	BRD-A40835395-001-01-9	F3308-2722	COc1cccc(OC(C)C(O)=O)c1	0	0	0	0	NA	#1B9E77	TRUE	2	1	1.6	196.1	4	55.8
cdot2	BRD-K89448008-001-01-0	FS-3733	O=C1CC2(CN1)CCNCC2	0	0	0	0	NA	#1B9E77	TRUE	3	2	-0.8	154.1	0	41.1
cdot2	BRD-K30061719-001-02-9	PS-3621	Cc1ccc(cc1)-c1ccn(CC(O)=O)n1	0	0	0	0	NA	#1B9E77	TRUE	3	1	2.3	216.1	3	55.1
cdot2	BRD-K60232361-001-09-5	PS-6612	NC(=O)Nc1cccc(c1)C(F)(F)F	0	0	0	0	NA	#1B9E77	TRUE	3	2	2.1	204.1	3	55.1
cdot2	BRD-K45343393-001-01-9	HC-0742	Brc1cnc2nccn2c1	0	0	0	0	NA	#1B9E77	TRUE	2	0	1.6	197	0	30.2
cdot2	BRD-K74447127-001-02-3	AS-5607	Clc1ccc(nc1)N1CCNCC1	0	0	0	0	NA	#1B9E77	TRUE	3	1	1.6	197.1	1	28.2
cdot2	BRD-K03524329-001-01-3	PS-4937	OC(=O)c1cccnc1-c1ccccc1	0	0	0	0	NA	#1B9E77	TRUE	3	1	2.2	199.1	2	50.2
cdot2	BRD-K07502292-001-01-8	3R-1505	CNC(=O)Cc1ccccc1	0	0	0	0	NA	#1B9E77	TRUE	2	1	1.2	149.1	3	29.1
cdot2	BRD-K10375290-001-02-4	PS-6061	Nc1cnccc1Cl	0	0	0	0	NA	#1B9E77	TRUE	2	1	0.7	128	0	38.9
cdot2	BRD-K54920247-003-01-6	4041356	NC1CCN(CC1)C(=O)N1CCCC1	0	0	0	0	NA	#1B9E77	TRUE	4	1	-2.5	197.2	2	49.6
